Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,cores,Total time
1,1.04,0,0,23,21,50,50,31.1448,1,maps/50map.bmp,,,,
1,0.979,0,0,36,17,50,50,39.8121,1,maps/50mapAOR.bmp,,,,
1,415.222,0,0,553,290,1000,1000,624.427,1,maps/1000AOR_wObs.bmp,,,,
1,4.022,0,0,90,81,100,100,121.083,1,maps/100map.bmp,,,,
1,422.156,0,0,640,981,1000,1000,1171.31,1,maps/1000Geometric.bmp,,,,
1,1.169,0,0,25,37,50,50,44.6542,1,maps/cross50.bmp,,,,
1,1.09,0,0,23,11,50,50,25.4951,1,maps/50map.bmp,,,,
1,1.029,0,0,9,24,50,50,25.632,1,maps/50mapAOR.bmp,,,,
1,415.428,0,0,830,674,1000,1000,1069.19,1,maps/1000AOR_wObs.bmp,,,,
1,3.828,0,0,11,89,100,100,89.6772,1,maps/100map.bmp,,,,
1,409.37,0,0,928,705,1000,1000,1165.42,1,maps/1000Geometric.bmp,,,,
1,1.191,0,0,26,14,50,50,29.5296,1,maps/cross50.bmp,,,,
1,1.059,0,0,32,12,50,50,34.176,1,maps/50map.bmp,,,,
1,1.007,0,0,23,20,50,50,30.4795,1,maps/50mapAOR.bmp,,,,
1,412.073,0,0,761,930,1000,1000,1201.67,1,maps/1000AOR_wObs.bmp,,,,
1,3.973,0,0,63,77,100,100,99.4887,1,maps/100map.bmp,,,,
1,420.091,0,0,903,227,1000,1000,931.095,1,maps/1000Geometric.bmp,,,,
1,1.076,0,0,33,9,50,50,34.2053,1,maps/cross50.bmp,,,,
1,0.998,0,0,19,25,50,50,31.4006,1,maps/50map.bmp,,,,
1,1.008,0,0,39,12,50,50,40.8044,1,maps/50mapAOR.bmp,,,,
1,411.452,0,0,879,89,1000,1000,883.494,1,maps/1000AOR_wObs.bmp,,,,
1,3.995,0,0,93,83,100,100,124.652,1,maps/100map.bmp,,,,
1,417.526,0,0,588,605,1000,1000,843.664,1,maps/1000Geometric.bmp,,,,
1,1.222,0,0,13,28,50,50,30.8707,1,maps/cross50.bmp,,,,
1,0.996,0,0,20,36,50,50,41.1825,1,maps/50map.bmp,,,,
1,1.052,0,0,35,33,50,50,48.1041,1,maps/50mapAOR.bmp,,,,
1,413.704,0,0,722,401,1000,1000,825.884,1,maps/1000AOR_wObs.bmp,,,,
1,3.858,0,0,79,78,100,100,111.018,1,maps/100map.bmp,,,,
1,420.949,0,0,213,596,1000,1000,632.918,1,maps/1000Geometric.bmp,,,,
1,1.112,0,0,23,33,50,50,40.2244,1,maps/cross50.bmp,,,,
1,0.995,0,0,32,14,50,50,34.9285,1,maps/50map.bmp,,,,
1,1.006,0,0,37,29,50,50,47.0106,1,maps/50mapAOR.bmp,,,,
1,414.324,0,0,695,751,1000,1000,1023.24,1,maps/1000AOR_wObs.bmp,,,,
1,3.821,0,0,74,68,100,100,100.499,1,maps/100map.bmp,,,,
1,417.038,0,0,293,550,1000,1000,623.177,1,maps/1000Geometric.bmp,,,,
1,1.215,0,0,13,34,50,50,36.4005,1,maps/cross50.bmp,,,,
1,1.003,0,0,2,40,50,50,40.05,1,maps/50map.bmp,,,,
1,0.986,0,0,38,26,50,50,46.0435,1,maps/50mapAOR.bmp,,,,
1,417.991,0,0,783,950,1000,1000,1231.09,1,maps/1000AOR_wObs.bmp,,,,
1,4.107,0,0,44,92,100,100,101.98,1,maps/100map.bmp,,,,
1,413.707,0,0,877,962,1000,1000,1301.76,1,maps/1000Geometric.bmp,,,,
1,1.277,0,0,24,46,50,50,51.8845,1,maps/cross50.bmp,,,,
1,1.075,0,0,47,15,50,50,49.3356,1,maps/50map.bmp,,,,
1,1.018,0,0,21,34,50,50,39.9625,1,maps/50mapAOR.bmp,,,,
1,417.863,0,0,949,720,1000,1000,1191.22,1,maps/1000AOR_wObs.bmp,,,,
1,3.955,0,0,88,95,100,100,129.495,1,maps/100map.bmp,,,,
1,416.075,0,0,25,935,1000,1000,935.334,1,maps/1000Geometric.bmp,,,,
1,1.149,0,0,37,45,50,50,58.258,1,maps/cross50.bmp,,,,
1,1.086,0,0,26,24,50,50,35.3836,1,maps/50map.bmp,,,,
1,1.023,0,0,22,30,50,50,37.2022,1,maps/50mapAOR.bmp,,,,
1,411.813,0,0,652,364,1000,1000,746.726,1,maps/1000AOR_wObs.bmp,,,,
1,3.828,0,0,86,98,100,100,130.384,1,maps/100map.bmp,,,,
1,424.699,0,0,991,758,1000,1000,1247.66,1,maps/1000Geometric.bmp,,,,
1,1.269,0,0,48,30,50,50,56.6039,1,maps/cross50.bmp,,,,
1,1.147,0,0,22,28,50,50,35.609,1,maps/50map.bmp,,,,
1,1.027,0,0,18,19,50,50,26.1725,1,maps/50mapAOR.bmp,,,,
1,420.539,0,0,229,953,1000,1000,980.128,1,maps/1000AOR_wObs.bmp,,,,
1,3.979,0,0,34,89,100,100,95.2733,1,maps/100map.bmp,,,,
1,411.483,0,0,823,991,1000,1000,1288.18,1,maps/1000Geometric.bmp,,,,
1,1.247,0,0,7,38,50,50,38.6394,1,maps/cross50.bmp,,,,
1,1.006,0,0,47,1,50,50,47.0106,1,maps/50map.bmp,,,,
1,0.995,0,0,9,26,50,50,27.5136,1,maps/50mapAOR.bmp,,,,
1,418.354,0,0,48,527,1000,1000,529.181,1,maps/1000AOR_wObs.bmp,,,,
1,3.884,0,0,13,69,100,100,70.214,1,maps/100map.bmp,,,,
1,413.122,0,0,247,534,1000,1000,588.358,1,maps/1000Geometric.bmp,,,,
1,1.23,0,0,11,36,50,50,37.6431,1,maps/cross50.bmp,,,,
1,1.03,0,0,35,10,50,50,36.4005,1,maps/50map.bmp,,,,
1,0.995,0,0,34,24,50,50,41.6173,1,maps/50mapAOR.bmp,,,,
1,424.467,0,0,951,648,1000,1000,1150.78,1,maps/1000AOR_wObs.bmp,,,,
1,3.988,0,0,85,12,100,100,85.8429,1,maps/100map.bmp,,,,
1,423.404,0,0,955,708,1000,1000,1188.82,1,maps/1000Geometric.bmp,,,,
1,1.094,0,0,13,30,50,50,32.6956,1,maps/cross50.bmp,,,,
1,1.006,0,0,17,43,50,50,46.2385,1,maps/50map.bmp,,,,
1,1,0,0,35,16,50,50,38.4838,1,maps/50mapAOR.bmp,,,,
1,415.605,0,0,121,820,1000,1000,828.879,1,maps/1000AOR_wObs.bmp,,,,
1,3.863,0,0,49,11,100,100,50.2195,1,maps/100map.bmp,,,,
1,419.886,0,0,38,949,1000,1000,949.76,1,maps/1000Geometric.bmp,,,,
1,1.079,0,0,34,6,50,50,34.5254,1,maps/cross50.bmp,,,,
1,1.119,0,0,22,48,50,50,52.8015,1,maps/50map.bmp,,,,
1,1.017,0,0,33,19,50,50,38.0789,1,maps/50mapAOR.bmp,,,,
1,419.246,0,0,882,113,1000,1000,889.209,1,maps/1000AOR_wObs.bmp,,,,
1,3.979,0,0,6,50,100,100,50.3587,1,maps/100map.bmp,,,,
1,424.686,0,0,156,922,1000,1000,935.104,1,maps/1000Geometric.bmp,,,,
1,1.279,0,0,32,42,50,50,52.8015,1,maps/cross50.bmp,,,,
1,1.021,0,0,17,45,50,50,48.1041,1,maps/50map.bmp,,,,
1,1.042,0,0,26,32,50,50,41.2311,1,maps/50mapAOR.bmp,,,,
1,409.651,0,0,943,726,1000,1000,1190.09,1,maps/1000AOR_wObs.bmp,,,,
1,3.735,0,0,94,20,100,100,96.1041,1,maps/100map.bmp,,,,
1,419.736,0,0,815,401,1000,1000,908.309,1,maps/1000Geometric.bmp,,,,
1,1.235,0,0,12,23,50,50,25.9422,1,maps/cross50.bmp,,,,
1,1.069,0,0,44,15,50,50,46.4866,1,maps/50map.bmp,,,,
1,1.008,0,0,17,40,50,50,43.4626,1,maps/50mapAOR.bmp,,,,
1,420.236,0,0,588,287,1000,1000,654.303,1,maps/1000AOR_wObs.bmp,,,,
1,3.937,0,0,95,68,100,100,116.829,1,maps/100map.bmp,,,,
1,411.952,0,0,573,251,1000,1000,625.564,1,maps/1000Geometric.bmp,,,,
1,1.101,0,0,42,5,50,50,42.2966,1,maps/cross50.bmp,,,,
1,1.007,0,0,33,48,50,50,58.2495,1,maps/50map.bmp,,,,
1,0.984,0,0,26,38,50,50,46.0435,1,maps/50mapAOR.bmp,,,,
1,414.802,0,0,834,291,1000,1000,883.31,1,maps/1000AOR_wObs.bmp,,,,
1,3.844,0,0,7,71,100,100,71.3442,1,maps/100map.bmp,,,,
1,418.113,0,0,451,560,1000,1000,719.028,1,maps/1000Geometric.bmp,,,,
1,1.255,0,0,27,39,50,50,47.4342,1,maps/cross50.bmp,,,,
1,1.042,0,0,40,37,50,50,54.4885,1,maps/50map.bmp,,,,
1,1.061,0,0,25,16,50,50,29.6816,1,maps/50mapAOR.bmp,,,,
1,418.716,0,0,951,211,1000,1000,974.126,1,maps/1000AOR_wObs.bmp,,,,
1,3.832,0,0,5,69,100,100,69.1809,1,maps/100map.bmp,,,,
1,414.794,0,0,32,771,1000,1000,771.664,1,maps/1000Geometric.bmp,,,,
1,1.247,0,0,4,44,50,50,44.1814,1,maps/cross50.bmp,,,,
1,1.009,0,0,19,34,50,50,38.9487,1,maps/50map.bmp,,,,
1,0.997,0,0,13,27,50,50,29.9666,1,maps/50mapAOR.bmp,,,,
1,418.2,0,0,938,420,1000,1000,1027.74,1,maps/1000AOR_wObs.bmp,,,,
1,3.971,0,0,87,9,100,100,87.4643,1,maps/100map.bmp,,,,
1,413.409,0,0,71,626,1000,1000,630.013,1,maps/1000Geometric.bmp,,,,
1,1.09,0,0,11,48,50,50,49.2443,1,maps/cross50.bmp,,,,
1,1.172,0,0,37,12,50,50,38.8973,1,maps/50map.bmp,,,,
1,1.009,0,0,36,21,50,50,41.6773,1,maps/50mapAOR.bmp,,,,
1,418.743,0,0,949,109,1000,1000,955.239,1,maps/1000AOR_wObs.bmp,,,,
1,3.932,0,0,47,46,100,100,65.7647,1,maps/100map.bmp,,,,
1,412.57,0,0,919,831,1000,1000,1239,1,maps/1000Geometric.bmp,,,,
1,1.274,0,0,42,22,50,50,47.4131,1,maps/cross50.bmp,,,,
1,1.058,0,0,45,31,50,50,54.6443,1,maps/50map.bmp,,,,
1,1.008,0,0,12,22,50,50,25.0599,1,maps/50mapAOR.bmp,,,,
1,415.2,0,0,885,925,1000,1000,1280.18,1,maps/1000AOR_wObs.bmp,,,,
1,4.099,0,0,16,70,100,100,71.8053,1,maps/100map.bmp,,,,
1,419.249,0,0,191,749,1000,1000,772.97,1,maps/1000Geometric.bmp,,,,
1,1.298,0,0,19,26,50,50,32.2025,1,maps/cross50.bmp,,,,
1,1.057,0,0,25,7,50,50,25.9615,1,maps/50map.bmp,,,,
1,1.058,0,0,31,27,50,50,41.1096,1,maps/50mapAOR.bmp,,,,
1,416.966,0,0,445,938,1000,1000,1038.2,1,maps/1000AOR_wObs.bmp,,,,
1,3.79,0,0,55,7,100,100,55.4437,1,maps/100map.bmp,,,,
1,418.869,0,0,719,260,1000,1000,764.566,1,maps/1000Geometric.bmp,,,,
1,1.262,0,0,23,14,50,50,26.9258,1,maps/cross50.bmp,,,,
1,1.014,0,0,28,27,50,50,38.8973,1,maps/50map.bmp,,,,
1,0.995,0,0,18,25,50,50,30.8058,1,maps/50mapAOR.bmp,,,,
1,418.47,0,0,682,942,1000,1000,1162.97,1,maps/1000AOR_wObs.bmp,,,,
1,3.854,0,0,36,52,100,100,63.2456,1,maps/100map.bmp,,,,
1,414.825,0,0,197,740,1000,1000,765.773,1,maps/1000Geometric.bmp,,,,
1,1.119,0,0,43,25,50,50,49.7393,1,maps/cross50.bmp,,,,
1,1.006,0,0,31,46,50,50,55.4707,1,maps/50map.bmp,,,,
1,0.991,0,0,22,33,50,50,39.6611,1,maps/50mapAOR.bmp,,,,
1,414.034,0,0,96,740,1000,1000,746.201,1,maps/1000AOR_wObs.bmp,,,,
1,3.755,0,0,80,50,100,100,94.3398,1,maps/100map.bmp,,,,
1,410.269,0,0,66,610,1000,1000,613.56,1,maps/1000Geometric.bmp,,,,
1,1.166,0,0,25,25,50,50,35.3553,1,maps/cross50.bmp,,,,
1,1.038,0,0,31,21,50,50,37.4433,1,maps/50map.bmp,,,,
1,0.997,0,0,38,14,50,50,40.4969,1,maps/50mapAOR.bmp,,,,
1,417.251,0,0,340,947,1000,1000,1006.19,1,maps/1000AOR_wObs.bmp,,,,
1,3.883,0,0,97,13,100,100,97.8673,1,maps/100map.bmp,,,,
1,412.152,0,0,807,4,1000,1000,807.01,1,maps/1000Geometric.bmp,,,,
1,1.131,0,0,40,5,50,50,40.3113,1,maps/cross50.bmp,,,,
1,1.046,0,0,8,41,50,50,41.7732,1,maps/50map.bmp,,,,
1,1.001,0,0,17,21,50,50,27.0185,1,maps/50mapAOR.bmp,,,,
1,420.626,0,0,819,703,1000,1000,1079.34,1,maps/1000AOR_wObs.bmp,,,,
1,3.849,0,0,93,8,100,100,93.3435,1,maps/100map.bmp,,,,
1,410.829,0,0,972,556,1000,1000,1119.79,1,maps/1000Geometric.bmp,,,,
1,1.168,0,0,44,25,50,50,50.6063,1,maps/cross50.bmp,,,,
1,1.051,0,0,19,32,50,50,37.2156,1,maps/50map.bmp,,,,
1,1.011,0,0,13,35,50,50,37.3363,1,maps/50mapAOR.bmp,,,,
1,419.651,0,0,48,845,1000,1000,846.362,1,maps/1000AOR_wObs.bmp,,,,
1,4.004,0,0,85,4,100,100,85.0941,1,maps/100map.bmp,,,,
1,417.853,0,0,758,147,1000,1000,772.122,1,maps/1000Geometric.bmp,,,,
1,1.23,0,0,40,26,50,50,47.7074,1,maps/cross50.bmp,,,,
1,1.033,0,0,32,6,50,50,32.5576,1,maps/50map.bmp,,,,
1,1.008,0,0,26,26,50,50,36.7696,1,maps/50mapAOR.bmp,,,,
1,421.94,0,0,915,89,1000,1000,919.318,1,maps/1000AOR_wObs.bmp,,,,
1,4.012,0,0,58,60,100,100,83.4506,1,maps/100map.bmp,,,,
1,419.347,0,0,904,895,1000,1000,1272.1,1,maps/1000Geometric.bmp,,,,
1,1.111,0,0,3,28,50,50,28.1603,1,maps/cross50.bmp,,,,
1,1.009,0,0,48,38,50,50,61.2209,1,maps/50map.bmp,,,,
1,1.115,0,0,35,18,50,50,39.3573,1,maps/50mapAOR.bmp,,,,
1,419.876,0,0,930,904,1000,1000,1296.96,1,maps/1000AOR_wObs.bmp,,,,
1,3.769,0,0,70,46,100,100,83.7616,1,maps/100map.bmp,,,,
1,414.007,0,0,997,476,1000,1000,1104.8,1,maps/1000Geometric.bmp,,,,
1,1.116,0,0,46,32,50,50,56.0357,1,maps/cross50.bmp,,,,
1,1.006,0,0,37,31,50,50,48.2701,1,maps/50map.bmp,,,,
1,1.037,0,0,19,26,50,50,32.2025,1,maps/50mapAOR.bmp,,,,
1,416.982,0,0,720,203,1000,1000,748.07,1,maps/1000AOR_wObs.bmp,,,,
1,4.077,0,0,54,9,100,100,54.7449,1,maps/100map.bmp,,,,
1,415.515,0,0,522,663,1000,1000,843.832,1,maps/1000Geometric.bmp,,,,
1,1.13,0,0,30,26,50,50,39.6989,1,maps/cross50.bmp,,,,
1,1.021,0,0,20,23,50,50,30.4795,1,maps/50map.bmp,,,,
1,1.001,0,0,21,27,50,50,34.2053,1,maps/50mapAOR.bmp,,,,
1,422.446,0,0,830,246,1000,1000,865.688,1,maps/1000AOR_wObs.bmp,,,,
1,3.744,0,0,29,78,100,100,83.2166,1,maps/100map.bmp,,,,
1,411.795,0,0,575,360,1000,1000,678.399,1,maps/1000Geometric.bmp,,,,
1,1.102,0,0,27,29,50,50,39.6232,1,maps/cross50.bmp,,,,
1,1.01,0,0,39,45,50,50,59.5483,1,maps/50map.bmp,,,,
1,0.997,0,0,37,14,50,50,39.5601,1,maps/50mapAOR.bmp,,,,
1,422.793,0,0,660,114,1000,1000,669.773,1,maps/1000AOR_wObs.bmp,,,,
1,4.009,0,0,69,1,100,100,69.0072,1,maps/100map.bmp,,,,
1,415.377,0,0,369,389,1000,1000,536.173,1,maps/1000Geometric.bmp,,,,
1,1.12,0,0,41,32,50,50,52.0096,1,maps/cross50.bmp,,,,
1,1.026,0,0,7,34,50,50,34.7131,1,maps/50map.bmp,,,,
1,1.008,0,0,12,34,50,50,36.0555,1,maps/50mapAOR.bmp,,,,
1,411.924,0,0,853,209,1000,1000,878.231,1,maps/1000AOR_wObs.bmp,,,,
1,3.847,0,0,78,24,100,100,81.6088,1,maps/100map.bmp,,,,
1,416.761,0,0,33,536,1000,1000,537.015,1,maps/1000Geometric.bmp,,,,
1,1.136,0,0,10,28,50,50,29.7321,1,maps/cross50.bmp,,,,
1,1.018,0,0,37,6,50,50,37.4833,1,maps/50map.bmp,,,,
1,1.003,0,0,25,32,50,50,40.6079,1,maps/50mapAOR.bmp,,,,
1,415.122,0,0,807,228,1000,1000,838.59,1,maps/1000AOR_wObs.bmp,,,,
1,3.81,0,0,48,21,100,100,52.3927,1,maps/100map.bmp,,,,
1,417.339,0,0,420,434,1000,1000,603.95,1,maps/1000Geometric.bmp,,,,
1,1.258,0,0,35,5,50,50,35.3553,1,maps/cross50.bmp,,,,
1,1.014,0,0,14,38,50,50,40.4969,1,maps/50map.bmp,,,,
1,1.002,0,0,24,16,50,50,28.8444,1,maps/50mapAOR.bmp,,,,
1,413.36,0,0,40,852,1000,1000,852.938,1,maps/1000AOR_wObs.bmp,,,,
1,3.729,0,0,46,24,100,100,51.8845,1,maps/100map.bmp,,,,
1,418.926,0,0,528,783,1000,1000,944.39,1,maps/1000Geometric.bmp,,,,
1,1.289,0,0,18,38,50,50,42.0476,1,maps/cross50.bmp,,,,
1,1.023,0,0,35,30,50,50,46.0977,1,maps/50map.bmp,,,,
1,1.002,0,0,34,28,50,50,44.0454,1,maps/50mapAOR.bmp,,,,
1,417.858,0,0,713,557,1000,1000,904.775,1,maps/1000AOR_wObs.bmp,,,,
1,3.946,0,0,75,62,100,100,97.3088,1,maps/100map.bmp,,,,
1,416.461,0,0,989,63,1000,1000,991.005,1,maps/1000Geometric.bmp,,,,
1,1.15,0,0,48,28,50,50,55.5698,1,maps/cross50.bmp,,,,
1,1.073,0,0,39,10,50,50,40.2616,1,maps/50map.bmp,,,,
1,1.046,0,0,25,39,50,50,46.3249,1,maps/50mapAOR.bmp,,,,
1,419.144,0,0,795,658,1000,1000,1031.98,1,maps/1000AOR_wObs.bmp,,,,
1,3.871,0,0,92,18,100,100,93.7443,1,maps/100map.bmp,,,,
1,412.536,0,0,670,993,1000,1000,1197.89,1,maps/1000Geometric.bmp,,,,
1,1.088,0,0,6,34,50,50,34.5254,1,maps/cross50.bmp,,,,
1,0.998,0,0,39,31,50,50,49.8197,1,maps/50map.bmp,,,,
1,1.041,0,0,37,12,50,50,38.8973,1,maps/50mapAOR.bmp,,,,
1,423.351,0,0,917,610,1000,1000,1101.36,1,maps/1000AOR_wObs.bmp,,,,
1,3.846,0,0,97,44,100,100,106.513,1,maps/100map.bmp,,,,
1,414.688,0,0,925,951,1000,1000,1326.66,1,maps/1000Geometric.bmp,,,,
1,1.112,0,0,47,22,50,50,51.8941,1,maps/cross50.bmp,,,,
1,1.024,0,0,41,19,50,50,45.1885,1,maps/50map.bmp,,,,
1,0.998,0,0,26,17,50,50,31.0644,1,maps/50mapAOR.bmp,,,,
1,418.49,0,0,697,851,1000,1000,1100,1,maps/1000AOR_wObs.bmp,,,,
1,3.781,0,0,36,36,100,100,50.9117,1,maps/100map.bmp,,,,
1,413.198,0,0,959,182,1000,1000,976.117,1,maps/1000Geometric.bmp,,,,
1,1.305,0,0,14,30,50,50,33.1059,1,maps/cross50.bmp,,,,
1,1.016,0,0,20,27,50,50,33.6006,1,maps/50map.bmp,,,,
1,0.991,0,0,24,33,50,50,40.8044,1,maps/50mapAOR.bmp,,,,
1,415.041,0,0,814,645,1000,1000,1038.57,1,maps/1000AOR_wObs.bmp,,,,
1,3.823,0,0,4,61,100,100,61.131,1,maps/100map.bmp,,,,
1,416.066,0,0,968,708,1000,1000,1199.29,1,maps/1000Geometric.bmp,,,,
1,1.274,0,0,17,36,50,50,39.8121,1,maps/cross50.bmp,,,,
1,1.001,0,0,6,26,50,50,26.6833,1,maps/50map.bmp,,,,
1,1.042,0,0,28,20,50,50,34.4093,1,maps/50mapAOR.bmp,,,,
1,408.515,0,0,712,890,1000,1000,1139.76,1,maps/1000AOR_wObs.bmp,,,,
1,3.989,0,0,95,39,100,100,102.694,1,maps/100map.bmp,,,,
1,417.991,0,0,996,471,1000,1000,1101.75,1,maps/1000Geometric.bmp,,,,
1,1.214,0,0,8,24,50,50,25.2982,1,maps/cross50.bmp,,,,
1,1.04,0,0,42,30,50,50,51.614,1,maps/50map.bmp,,,,
1,0.998,0,0,11,31,50,50,32.8938,1,maps/50mapAOR.bmp,,,,
1,419.428,0,0,718,183,1000,1000,740.954,1,maps/1000AOR_wObs.bmp,,,,
1,3.876,0,0,46,44,100,100,63.6553,1,maps/100map.bmp,,,,
1,418.582,0,0,532,109,1000,1000,543.052,1,maps/1000Geometric.bmp,,,,
1,1.098,0,0,41,4,50,50,41.1947,1,maps/cross50.bmp,,,,
1,1.068,0,0,34,36,50,50,49.5177,1,maps/50map.bmp,,,,
1,1.038,0,0,15,38,50,50,40.8534,1,maps/50mapAOR.bmp,,,,
1,417.001,0,0,625,828,1000,1000,1037.4,1,maps/1000AOR_wObs.bmp,,,,
1,3.915,0,0,69,7,100,100,69.3542,1,maps/100map.bmp,,,,
1,416.357,0,0,291,853,1000,1000,901.271,1,maps/1000Geometric.bmp,,,,
1,1.34,0,0,2,38,50,50,38.0526,1,maps/cross50.bmp,,,,
1,1.079,0,0,41,4,50,50,41.1947,1,maps/50map.bmp,,,,
1,1.061,0,0,29,40,50,50,49.4065,1,maps/50mapAOR.bmp,,,,
1,422.11,0,0,936,866,1000,1000,1275.17,1,maps/1000AOR_wObs.bmp,,,,
1,3.861,0,0,88,58,100,100,105.394,1,maps/100map.bmp,,,,
1,429.012,0,0,673,987,1000,1000,1194.61,1,maps/1000Geometric.bmp,,,,
1,1.231,0,0,30,49,50,50,57.4543,1,maps/cross50.bmp,,,,
1,1.04,0,0,13,22,50,50,25.5539,1,maps/50map.bmp,,,,
1,1.006,0,0,16,34,50,50,37.5766,1,maps/50mapAOR.bmp,,,,
1,421.574,0,0,705,715,1000,1000,1004.12,1,maps/1000AOR_wObs.bmp,,,,
1,3.877,0,0,46,35,100,100,57.8014,1,maps/100map.bmp,,,,
1,419.289,0,0,930,841,1000,1000,1253.87,1,maps/1000Geometric.bmp,,,,
1,1.172,0,0,44,12,50,50,45.607,1,maps/cross50.bmp,,,,
1,1.027,0,0,26,44,50,50,51.1077,1,maps/50map.bmp,,,,
1,1.021,0,0,24,17,50,50,29.4109,1,maps/50mapAOR.bmp,,,,
1,421.932,0,0,824,198,1000,1000,847.455,1,maps/1000AOR_wObs.bmp,,,,
1,3.936,0,0,58,38,100,100,69.3397,1,maps/100map.bmp,,,,
1,416.517,0,0,667,249,1000,1000,711.962,1,maps/1000Geometric.bmp,,,,
1,1.253,0,0,17,49,50,50,51.8652,1,maps/cross50.bmp,,,,
1,1.037,0,0,45,19,50,50,48.8467,1,maps/50map.bmp,,,,
1,0.986,0,0,11,26,50,50,28.2312,1,maps/50mapAOR.bmp,,,,
1,413.107,0,0,797,91,1000,1000,802.178,1,maps/1000AOR_wObs.bmp,,,,
1,3.747,0,0,3,81,100,100,81.0555,1,maps/100map.bmp,,,,
1,417.855,0,0,992,140,1000,1000,1001.83,1,maps/1000Geometric.bmp,,,,
1,1.354,0,0,13,43,50,50,44.9222,1,maps/cross50.bmp,,,,
1,1.057,0,0,48,22,50,50,52.8015,1,maps/50map.bmp,,,,
1,1.046,0,0,33,22,50,50,39.6611,1,maps/50mapAOR.bmp,,,,
1,410.543,0,0,674,373,1000,1000,770.328,1,maps/1000AOR_wObs.bmp,,,,
1,3.714,0,0,69,21,100,100,72.1249,1,maps/100map.bmp,,,,
1,418.602,0,0,10,726,1000,1000,726.069,1,maps/1000Geometric.bmp,,,,
1,1.21,0,0,47,8,50,50,47.676,1,maps/cross50.bmp,,,,
1,1.081,0,0,39,30,50,50,49.2037,1,maps/50map.bmp,,,,
1,1,0,0,16,28,50,50,32.249,1,maps/50mapAOR.bmp,,,,
1,418.634,0,0,822,221,1000,1000,851.19,1,maps/1000AOR_wObs.bmp,,,,
1,3.786,0,0,90,88,100,100,125.873,1,maps/100map.bmp,,,,
1,432.136,0,0,202,723,1000,1000,750.688,1,maps/1000Geometric.bmp,,,,
1,1.143,0,0,23,37,50,50,43.566,1,maps/cross50.bmp,,,,
1,1.035,0,0,44,24,50,50,50.1199,1,maps/50map.bmp,,,,
1,1.049,0,0,13,30,50,50,32.6956,1,maps/50mapAOR.bmp,,,,
1,419.271,0,0,950,743,1000,1000,1206.05,1,maps/1000AOR_wObs.bmp,,,,
1,3.812,0,0,37,37,100,100,52.3259,1,maps/100map.bmp,,,,
1,425.036,0,0,461,781,1000,1000,906.908,1,maps/1000Geometric.bmp,,,,
1,1.126,0,0,40,32,50,50,51.225,1,maps/cross50.bmp,,,,
1,1.102,0,0,41,31,50,50,51.4004,1,maps/50map.bmp,,,,
1,1.006,0,0,21,24,50,50,31.8904,1,maps/50mapAOR.bmp,,,,
1,415.684,0,0,67,847,1000,1000,849.646,1,maps/1000AOR_wObs.bmp,,,,
1,3.762,0,0,60,53,100,100,80.0562,1,maps/100map.bmp,,,,
1,418.416,0,0,267,544,1000,1000,605.991,1,maps/1000Geometric.bmp,,,,
1,1.214,0,0,44,30,50,50,53.2541,1,maps/cross50.bmp,,,,
1,1.029,0,0,47,14,50,50,49.0408,1,maps/50map.bmp,,,,
1,1.011,0,0,26,23,50,50,34.7131,1,maps/50mapAOR.bmp,,,,
1,424.265,0,0,947,354,1000,1000,1011,1,maps/1000AOR_wObs.bmp,,,,
1,4.182,0,0,92,98,100,100,134.417,1,maps/100map.bmp,,,,
1,420.58,0,0,339,689,1000,1000,767.882,1,maps/1000Geometric.bmp,,,,
1,1.193,0,0,8,37,50,50,37.855,1,maps/cross50.bmp,,,,
1,1.03,0,0,29,24,50,50,37.6431,1,maps/50map.bmp,,,,
1,1,0,0,27,23,50,50,35.4683,1,maps/50mapAOR.bmp,,,,
1,428.498,0,0,708,794,1000,1000,1063.81,1,maps/1000AOR_wObs.bmp,,,,
1,4.052,0,0,52,91,100,100,104.809,1,maps/100map.bmp,,,,
1,420.365,0,0,905,852,1000,1000,1242.95,1,maps/1000Geometric.bmp,,,,
1,1.101,0,0,25,23,50,50,33.9706,1,maps/cross50.bmp,,,,
1,1.024,0,0,7,32,50,50,32.7567,1,maps/50map.bmp,,,,
1,1.084,0,0,30,16,50,50,34,1,maps/50mapAOR.bmp,,,,
1,421.743,0,0,717,715,1000,1000,1012.58,1,maps/1000AOR_wObs.bmp,,,,
1,4.116,0,0,46,60,100,100,75.6042,1,maps/100map.bmp,,,,
1,421.752,0,0,381,402,1000,1000,553.864,1,maps/1000Geometric.bmp,,,,
1,1.251,0,0,33,35,50,50,48.1041,1,maps/cross50.bmp,,,,
1,1.059,0,0,44,37,50,50,57.4891,1,maps/50map.bmp,,,,
1,0.977,0,0,22,18,50,50,28.4253,1,maps/50mapAOR.bmp,,,,
1,421.937,0,0,721,91,1000,1000,726.72,1,maps/1000AOR_wObs.bmp,,,,
1,4.079,0,0,25,53,100,100,58.6003,1,maps/100map.bmp,,,,
1,424.193,0,0,808,131,1000,1000,818.551,1,maps/1000Geometric.bmp,,,,
1,1.197,0,0,45,21,50,50,49.6588,1,maps/cross50.bmp,,,,
1,1.047,0,0,18,44,50,50,47.5395,1,maps/50map.bmp,,,,
