Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,Threads,Run time(sec)
1,254.465,0,0,923,134,1000,1000,932.676,1,maps/1000AOR_wObs.bmp,,,,
1,4.288,0,0,65,89,100,100,110.209,1,maps/100map.bmp,,,,
1,262.159,0,0,932,742,1000,1000,1191.3,1,maps/1000Geometric.bmp,,,,
1,1.249,0,0,8,30,50,50,31.0483,1,maps/cross50.bmp,,,,
1,0.72,0,0,46,47,50,50,65.7647,1,maps/50map.bmp,,,,
1,1.308,0,0,28,12,50,50,30.4631,1,maps/50mapAOR.bmp,,,,
1,265.174,0,0,440,902,1000,1000,1003.6,1,maps/1000AOR_wObs.bmp,,,,
1,4.456,0,0,75,56,100,100,93.6002,1,maps/100map.bmp,,,,
1,300.613,0,0,642,630,1000,1000,899.48,1,maps/1000Geometric.bmp,,,,
1,1.381,0,0,20,44,50,50,48.3322,1,maps/cross50.bmp,,,,
1,0.718,0,0,19,43,50,50,47.0106,1,maps/50map.bmp,,,,
1,0.872,0,0,15,33,50,50,36.2491,1,maps/50mapAOR.bmp,,,,
1,239.947,0,0,814,684,1000,1000,1063.23,1,maps/1000AOR_wObs.bmp,,,,
1,5.037,0,0,78,40,100,100,87.6584,1,maps/100map.bmp,,,,
1,376.31,0,0,852,18,1000,1000,852.19,1,maps/1000Geometric.bmp,,,,
1,1.205,0,0,25,0,50,50,25,1,maps/cross50.bmp,,,,
1,0.705,0,0,31,19,50,50,36.3593,1,maps/50map.bmp,,,,
1,0.887,0,0,32,32,50,50,45.2548,1,maps/50mapAOR.bmp,,,,
1,262.362,0,0,421,933,1000,1000,1023.59,1,maps/1000AOR_wObs.bmp,,,,
1,4.545,0,0,18,57,100,100,59.7746,1,maps/100map.bmp,,,,
1,320.935,0,0,725,438,1000,1000,847.035,1,maps/1000Geometric.bmp,,,,
1,1.27,0,0,42,45,50,50,61.5549,1,maps/cross50.bmp,,,,
1,0.941,0,0,28,13,50,50,30.8707,1,maps/50map.bmp,,,,
1,1.127,0,0,18,26,50,50,31.6228,1,maps/50mapAOR.bmp,,,,
1,255.339,0,0,660,263,1000,1000,710.471,1,maps/1000AOR_wObs.bmp,,,,
1,3.225,0,0,38,48,100,100,61.2209,1,maps/100map.bmp,,,,
1,343.03,0,0,627,226,1000,1000,666.487,1,maps/1000Geometric.bmp,,,,
1,1.25,0,0,1,46,50,50,46.0109,1,maps/cross50.bmp,,,,
1,0.699,0,0,45,2,50,50,45.0444,1,maps/50map.bmp,,,,
1,1.15,0,0,37,39,50,50,53.7587,1,maps/50mapAOR.bmp,,,,
1,243.718,0,0,66,700,1000,1000,703.105,1,maps/1000AOR_wObs.bmp,,,,
1,4.338,0,0,93,81,100,100,123.329,1,maps/100map.bmp,,,,
1,264.605,0,0,885,967,1000,1000,1310.84,1,maps/1000Geometric.bmp,,,,
1,1.292,0,0,44,49,50,50,65.8559,1,maps/cross50.bmp,,,,
1,0.69,0,0,31,2,50,50,31.0644,1,maps/50map.bmp,,,,
1,1.049,0,0,20,25,50,50,32.0156,1,maps/50mapAOR.bmp,,,,
1,262.377,0,0,945,396,1000,1000,1024.62,1,maps/1000AOR_wObs.bmp,,,,
1,5.629,0,0,98,22,100,100,100.439,1,maps/100map.bmp,,,,
1,292.102,0,0,295,814,1000,1000,865.807,1,maps/1000Geometric.bmp,,,,
1,1.795,0,0,34,31,50,50,46.0109,1,maps/cross50.bmp,,,,
1,0.705,0,0,26,15,50,50,30.0167,1,maps/50map.bmp,,,,
1,1.125,0,0,30,21,50,50,36.6197,1,maps/50mapAOR.bmp,,,,
1,262.805,0,0,750,724,1000,1000,1042.44,1,maps/1000AOR_wObs.bmp,,,,
1,4.368,0,0,58,86,100,100,103.73,1,maps/100map.bmp,,,,
1,300.864,0,0,551,682,1000,1000,876.77,1,maps/1000Geometric.bmp,,,,
1,1.598,0,0,29,28,50,50,40.3113,1,maps/cross50.bmp,,,,
1,1.139,0,0,25,40,50,50,47.1699,1,maps/50map.bmp,,,,
1,0.694,0,0,35,31,50,50,46.7547,1,maps/50mapAOR.bmp,,,,
1,263.037,0,0,308,894,1000,1000,945.569,1,maps/1000AOR_wObs.bmp,,,,
1,5.294,0,0,72,10,100,100,72.6911,1,maps/100map.bmp,,,,
1,263.254,0,0,782,949,1000,1000,1229.68,1,maps/1000Geometric.bmp,,,,
1,1.241,0,0,34,19,50,50,38.9487,1,maps/cross50.bmp,,,,
1,0.706,0,0,46,10,50,50,47.0744,1,maps/50map.bmp,,,,
1,1.135,0,0,36,25,50,50,43.8292,1,maps/50mapAOR.bmp,,,,
1,250.748,0,0,224,867,1000,1000,895.469,1,maps/1000AOR_wObs.bmp,,,,
1,3.177,0,0,67,84,100,100,107.448,1,maps/100map.bmp,,,,
1,289.412,0,0,236,656,1000,1000,697.16,1,maps/1000Geometric.bmp,,,,
1,1.26,0,0,8,45,50,50,45.7056,1,maps/cross50.bmp,,,,
1,0.731,0,0,38,41,50,50,55.9017,1,maps/50map.bmp,,,,
1,1.063,0,0,9,39,50,50,40.025,1,maps/50mapAOR.bmp,,,,
1,241.625,0,0,44,697,1000,1000,698.387,1,maps/1000AOR_wObs.bmp,,,,
1,4.012,0,0,55,63,100,100,83.6301,1,maps/100map.bmp,,,,
1,291.242,0,0,311,789,1000,1000,848.081,1,maps/1000Geometric.bmp,,,,
1,1.265,0,0,8,36,50,50,36.8782,1,maps/cross50.bmp,,,,
1,0.74,0,0,10,47,50,50,48.0521,1,maps/50map.bmp,,,,
1,0.912,0,0,25,34,50,50,42.2019,1,maps/50mapAOR.bmp,,,,
1,240.453,0,0,713,596,1000,1000,929.293,1,maps/1000AOR_wObs.bmp,,,,
1,4.173,0,0,34,67,100,100,75.1332,1,maps/100map.bmp,,,,
1,274.55,0,0,936,134,1000,1000,945.543,1,maps/1000Geometric.bmp,,,,
1,1.257,0,0,36,16,50,50,39.3954,1,maps/cross50.bmp,,,,
1,0.714,0,0,32,9,50,50,33.2415,1,maps/50map.bmp,,,,
1,0.897,0,0,19,38,50,50,42.4853,1,maps/50mapAOR.bmp,,,,
1,259.044,0,0,835,295,1000,1000,885.579,1,maps/1000AOR_wObs.bmp,,,,
1,3.924,0,0,32,90,100,100,95.5196,1,maps/100map.bmp,,,,
1,260.338,0,0,979,573,1000,1000,1134.36,1,maps/1000Geometric.bmp,,,,
1,1.254,0,0,27,13,50,50,29.9666,1,maps/cross50.bmp,,,,
1,0.722,0,0,30,34,50,50,45.3431,1,maps/50map.bmp,,,,
1,0.974,0,0,24,15,50,50,28.3019,1,maps/50mapAOR.bmp,,,,
1,263.214,0,0,954,650,1000,1000,1154.39,1,maps/1000AOR_wObs.bmp,,,,
1,4.61,0,0,3,80,100,100,80.0562,1,maps/100map.bmp,,,,
1,286.236,0,0,356,519,1000,1000,629.362,1,maps/1000Geometric.bmp,,,,
1,1.24,0,0,33,4,50,50,33.2415,1,maps/cross50.bmp,,,,
1,0.739,0,0,14,34,50,50,36.7696,1,maps/50map.bmp,,,,
1,0.943,0,0,35,22,50,50,41.3401,1,maps/50mapAOR.bmp,,,,
1,238.016,0,0,451,249,1000,1000,515.172,1,maps/1000AOR_wObs.bmp,,,,
1,5.437,0,0,71,10,100,100,71.7008,1,maps/100map.bmp,,,,
1,263.999,0,0,856,986,1000,1000,1305.73,1,maps/1000Geometric.bmp,,,,
1,1.26,0,0,36,20,50,50,41.1825,1,maps/cross50.bmp,,,,
1,0.767,0,0,41,36,50,50,54.5619,1,maps/50map.bmp,,,,
1,1.137,0,0,29,14,50,50,32.2025,1,maps/50mapAOR.bmp,,,,
1,243.687,0,0,83,721,1000,1000,725.762,1,maps/1000AOR_wObs.bmp,,,,
1,5.66,0,0,97,2,100,100,97.0206,1,maps/100map.bmp,,,,
1,289.638,0,0,403,498,1000,1000,640.635,1,maps/1000Geometric.bmp,,,,
1,1.259,0,0,6,36,50,50,36.4966,1,maps/cross50.bmp,,,,
1,0.737,0,0,13,35,50,50,37.3363,1,maps/50map.bmp,,,,
1,1.162,0,0,16,40,50,50,43.0813,1,maps/50mapAOR.bmp,,,,
1,242.391,0,0,47,537,1000,1000,539.053,1,maps/1000AOR_wObs.bmp,,,,
1,4.198,0,0,34,72,100,100,79.6241,1,maps/100map.bmp,,,,
1,296.274,0,0,544,636,1000,1000,836.918,1,maps/1000Geometric.bmp,,,,
1,1.253,0,0,34,5,50,50,34.3657,1,maps/cross50.bmp,,,,
1,0.71,0,0,44,5,50,50,44.2832,1,maps/50map.bmp,,,,
1,1.32,0,0,15,23,50,50,27.4591,1,maps/50mapAOR.bmp,,,,
1,241.866,0,0,46,743,1000,1000,744.423,1,maps/1000AOR_wObs.bmp,,,,
1,3.706,0,0,72,79,100,100,106.888,1,maps/100map.bmp,,,,
1,308.774,0,0,721,545,1000,1000,903.806,1,maps/1000Geometric.bmp,,,,
1,1.299,0,0,43,48,50,50,64.4438,1,maps/cross50.bmp,,,,
1,0.71,0,0,29,10,50,50,30.6757,1,maps/50map.bmp,,,,
1,0.916,0,0,13,29,50,50,31.7805,1,maps/50mapAOR.bmp,,,,
1,264.528,0,0,646,855,1000,1000,1071.61,1,maps/1000AOR_wObs.bmp,,,,
1,3.216,0,0,47,67,100,100,81.8413,1,maps/100map.bmp,,,,
1,309.154,0,0,668,537,1000,1000,857.084,1,maps/1000Geometric.bmp,,,,
1,1.268,0,0,6,36,50,50,36.4966,1,maps/cross50.bmp,,,,
1,0.725,0,0,27,29,50,50,39.6232,1,maps/50map.bmp,,,,
1,1.154,0,0,29,28,50,50,40.3113,1,maps/50mapAOR.bmp,,,,
1,259.016,0,0,943,301,1000,1000,989.874,1,maps/1000AOR_wObs.bmp,,,,
1,4.304,0,0,54,80,100,100,96.5194,1,maps/100map.bmp,,,,
1,356.553,0,0,576,343,1000,1000,670.392,1,maps/1000Geometric.bmp,,,,
1,1.264,0,0,22,19,50,50,29.0689,1,maps/cross50.bmp,,,,
1,0.728,0,0,32,15,50,50,35.3412,1,maps/50map.bmp,,,,
1,1.143,0,0,18,21,50,50,27.6586,1,maps/50mapAOR.bmp,,,,
1,240.682,0,0,937,746,1000,1000,1197.7,1,maps/1000AOR_wObs.bmp,,,,
1,4.412,0,0,59,97,100,100,113.534,1,maps/100map.bmp,,,,
1,261.4,0,0,933,978,1000,1000,1351.66,1,maps/1000Geometric.bmp,,,,
1,1.27,0,0,33,7,50,50,33.7343,1,maps/cross50.bmp,,,,
1,0.74,0,0,32,45,50,50,55.2178,1,maps/50map.bmp,,,,
1,1.182,0,0,20,22,50,50,29.7321,1,maps/50mapAOR.bmp,,,,
1,254.618,0,0,666,118,1000,1000,676.373,1,maps/1000AOR_wObs.bmp,,,,
1,4.326,0,0,75,64,100,100,98.5951,1,maps/100map.bmp,,,,
1,296.714,0,0,417,709,1000,1000,822.539,1,maps/1000Geometric.bmp,,,,
1,1.257,0,0,48,4,50,50,48.1664,1,maps/cross50.bmp,,,,
1,0.725,0,0,19,42,50,50,46.0977,1,maps/50map.bmp,,,,
1,0.94,0,0,39,16,50,50,42.1545,1,maps/50mapAOR.bmp,,,,
1,270.694,0,0,913,910,1000,1000,1289.06,1,maps/1000AOR_wObs.bmp,,,,
1,4.484,0,0,55,2,100,100,55.0364,1,maps/100map.bmp,,,,
1,268.712,0,0,598,122,1000,1000,610.318,1,maps/1000Geometric.bmp,,,,
1,1.311,0,0,44,37,50,50,57.4891,1,maps/cross50.bmp,,,,
1,0.774,0,0,44,46,50,50,63.6553,1,maps/50map.bmp,,,,
1,1.161,0,0,38,25,50,50,45.4863,1,maps/50mapAOR.bmp,,,,
1,256.847,0,0,673,332,1000,1000,750.435,1,maps/1000AOR_wObs.bmp,,,,
1,4.533,0,0,40,31,100,100,50.6063,1,maps/100map.bmp,,,,
1,329.483,0,0,716,314,1000,1000,781.826,1,maps/1000Geometric.bmp,,,,
1,1.346,0,0,14,42,50,50,44.2719,1,maps/cross50.bmp,,,,
1,0.726,0,0,44,20,50,50,48.3322,1,maps/50map.bmp,,,,
1,1.303,0,0,19,20,50,50,27.5862,1,maps/50mapAOR.bmp,,,,
1,265.146,0,0,456,929,1000,1000,1034.88,1,maps/1000AOR_wObs.bmp,,,,
1,4.325,0,0,71,43,100,100,83.006,1,maps/100map.bmp,,,,
1,326.823,0,0,720,352,1000,1000,801.439,1,maps/1000Geometric.bmp,,,,
1,1.275,0,0,33,16,50,50,36.6742,1,maps/cross50.bmp,,,,
1,0.961,0,0,21,36,50,50,41.6773,1,maps/50map.bmp,,,,
1,1.148,0,0,18,22,50,50,28.4253,1,maps/50mapAOR.bmp,,,,
1,263.414,0,0,950,431,1000,1000,1043.2,1,maps/1000AOR_wObs.bmp,,,,
1,4.836,0,0,72,41,100,100,82.8553,1,maps/100map.bmp,,,,
1,290.231,0,0,400,441,1000,1000,595.383,1,maps/1000Geometric.bmp,,,,
1,1.287,0,0,41,7,50,50,41.5933,1,maps/cross50.bmp,,,,
1,0.717,0,0,3,37,50,50,37.1214,1,maps/50map.bmp,,,,
1,1.158,0,0,15,25,50,50,29.1548,1,maps/50mapAOR.bmp,,,,
1,266.24,0,0,631,852,1000,1000,1060.22,1,maps/1000AOR_wObs.bmp,,,,
1,5.502,0,0,85,24,100,100,88.3233,1,maps/100map.bmp,,,,
1,263.808,0,0,974,913,1000,1000,1335.01,1,maps/1000Geometric.bmp,,,,
1,1.769,0,0,28,39,50,50,48.0104,1,maps/cross50.bmp,,,,
1,0.719,0,0,27,17,50,50,31.9061,1,maps/50map.bmp,,,,
1,1.181,0,0,25,34,50,50,42.2019,1,maps/50mapAOR.bmp,,,,
1,243.873,0,0,64,743,1000,1000,745.751,1,maps/1000AOR_wObs.bmp,,,,
1,4.252,0,0,43,74,100,100,85.5862,1,maps/100map.bmp,,,,
1,271.936,0,0,931,155,1000,1000,943.815,1,maps/1000Geometric.bmp,,,,
1,1.309,0,0,9,49,50,50,49.8197,1,maps/cross50.bmp,,,,
1,0.732,0,0,44,13,50,50,45.8803,1,maps/50map.bmp,,,,
1,1.171,0,0,29,39,50,50,48.6004,1,maps/50mapAOR.bmp,,,,
1,266.875,0,0,531,877,1000,1000,1025.23,1,maps/1000AOR_wObs.bmp,,,,
1,4.082,0,0,45,71,100,100,84.0595,1,maps/100map.bmp,,,,
1,293.957,0,0,427,444,1000,1000,616.007,1,maps/1000Geometric.bmp,,,,
1,1.274,0,0,48,9,50,50,48.8365,1,maps/cross50.bmp,,,,
1,0.743,0,0,31,30,50,50,43.1393,1,maps/50map.bmp,,,,
1,1.17,0,0,34,21,50,50,39.9625,1,maps/50mapAOR.bmp,,,,
1,240.457,0,0,945,722,1000,1000,1189.25,1,maps/1000AOR_wObs.bmp,,,,
1,5.239,0,0,78,55,100,100,95.4411,1,maps/100map.bmp,,,,
1,358.24,0,0,590,379,1000,1000,701.242,1,maps/1000Geometric.bmp,,,,
1,1.269,0,0,22,16,50,50,27.2029,1,maps/cross50.bmp,,,,
1,0.722,0,0,2,32,50,50,32.0624,1,maps/50map.bmp,,,,
1,1.16,0,0,25,23,50,50,33.9706,1,maps/50mapAOR.bmp,,,,
1,242.04,0,0,55,666,1000,1000,668.267,1,maps/1000AOR_wObs.bmp,,,,
1,3.264,0,0,5,93,100,100,93.1343,1,maps/100map.bmp,,,,
1,270.555,0,0,863,173,1000,1000,880.169,1,maps/1000Geometric.bmp,,,,
1,1.279,0,0,4,30,50,50,30.2655,1,maps/cross50.bmp,,,,
1,0.739,0,0,45,30,50,50,54.0833,1,maps/50map.bmp,,,,
1,1.148,0,0,25,12,50,50,27.7308,1,maps/50mapAOR.bmp,,,,
1,263.169,0,0,766,953,1000,1000,1222.69,1,maps/1000AOR_wObs.bmp,,,,
1,4.378,0,0,91,87,100,100,125.897,1,maps/100map.bmp,,,,
1,261.972,0,0,986,449,1000,1000,1083.42,1,maps/1000Geometric.bmp,,,,
1,1.291,0,0,25,13,50,50,28.178,1,maps/cross50.bmp,,,,
1,0.752,0,0,13,37,50,50,39.2173,1,maps/50map.bmp,,,,
1,1.17,0,0,25,12,50,50,27.7308,1,maps/50mapAOR.bmp,,,,
1,254.441,0,0,938,147,1000,1000,949.449,1,maps/1000AOR_wObs.bmp,,,,
1,4.312,0,0,59,45,100,100,74.2024,1,maps/100map.bmp,,,,
1,297.047,0,0,440,729,1000,1000,851.493,1,maps/1000Geometric.bmp,,,,
1,1.33,0,0,47,39,50,50,61.0737,1,maps/cross50.bmp,,,,
1,0.753,0,0,32,35,50,50,47.4236,1,maps/50map.bmp,,,,
1,1.149,0,0,22,13,50,50,25.5539,1,maps/50mapAOR.bmp,,,,
1,244.154,0,0,74,674,1000,1000,678.05,1,maps/1000AOR_wObs.bmp,,,,
1,4.613,0,0,18,62,100,100,64.56,1,maps/100map.bmp,,,,
1,291.84,0,0,268,533,1000,1000,596.584,1,maps/1000Geometric.bmp,,,,
1,1.282,0,0,8,32,50,50,32.9848,1,maps/cross50.bmp,,,,
1,0.761,0,0,6,47,50,50,47.3814,1,maps/50map.bmp,,,,
1,1.004,0,0,24,18,50,50,30,1,maps/50mapAOR.bmp,,,,
1,269.494,0,0,954,918,1000,1000,1323.95,1,maps/1000AOR_wObs.bmp,,,,
1,4.25,0,0,43,58,100,100,72.2011,1,maps/100map.bmp,,,,
1,378.976,0,0,961,20,1000,1000,961.208,1,maps/1000Geometric.bmp,,,,
1,1.603,0,0,38,41,50,50,55.9017,1,maps/cross50.bmp,,,,
1,0.725,0,0,34,13,50,50,36.4005,1,maps/50map.bmp,,,,
1,1.199,0,0,35,15,50,50,38.0789,1,maps/50mapAOR.bmp,,,,
1,260.571,0,0,909,295,1000,1000,955.67,1,maps/1000AOR_wObs.bmp,,,,
1,4.317,0,0,59,46,100,100,74.8131,1,maps/100map.bmp,,,,
1,291.395,0,0,332,690,1000,1000,765.718,1,maps/1000Geometric.bmp,,,,
1,1.276,0,0,42,7,50,50,42.5793,1,maps/cross50.bmp,,,,
1,0.971,0,0,45,29,50,50,53.535,1,maps/50map.bmp,,,,
1,1.191,0,0,26,40,50,50,47.7074,1,maps/50mapAOR.bmp,,,,
1,239.892,0,0,728,603,1000,1000,945.3,1,maps/1000AOR_wObs.bmp,,,,
1,4.632,0,0,17,72,100,100,73.9797,1,maps/100map.bmp,,,,
1,294.159,0,0,360,775,1000,1000,854.532,1,maps/1000Geometric.bmp,,,,
1,1.29,0,0,34,19,50,50,38.9487,1,maps/cross50.bmp,,,,
1,0.753,0,0,31,35,50,50,46.7547,1,maps/50map.bmp,,,,
1,1.164,0,0,27,16,50,50,31.3847,1,maps/50mapAOR.bmp,,,,
1,261.36,0,0,439,946,1000,1000,1042.9,1,maps/1000AOR_wObs.bmp,,,,
1,3.881,0,0,50,53,100,100,72.8629,1,maps/100map.bmp,,,,
1,270.352,0,0,762,117,1000,1000,770.93,1,maps/1000Geometric.bmp,,,,
1,1.309,0,0,28,14,50,50,31.305,1,maps/cross50.bmp,,,,
1,0.735,0,0,37,18,50,50,41.1461,1,maps/50map.bmp,,,,
1,1.219,0,0,32,36,50,50,48.1664,1,maps/50mapAOR.bmp,,,,
1,247.173,0,0,123,794,1000,1000,803.471,1,maps/1000AOR_wObs.bmp,,,,
1,4.311,0,0,50,78,100,100,92.6499,1,maps/100map.bmp,,,,
1,288.729,0,0,347,415,1000,1000,540.957,1,maps/1000Geometric.bmp,,,,
1,1.3,0,0,4,44,50,50,44.1814,1,maps/cross50.bmp,,,,
1,0.74,0,0,7,34,50,50,34.7131,1,maps/50map.bmp,,,,
1,1.172,0,0,21,28,50,50,35,1,maps/50mapAOR.bmp,,,,
1,261.515,0,0,946,370,1000,1000,1015.78,1,maps/1000AOR_wObs.bmp,,,,
1,4.38,0,0,90,79,100,100,119.754,1,maps/100map.bmp,,,,
1,292.053,0,0,392,607,1000,1000,722.574,1,maps/1000Geometric.bmp,,,,
1,1.301,0,0,33,16,50,50,36.6742,1,maps/cross50.bmp,,,,
1,0.761,0,0,41,31,50,50,51.4004,1,maps/50map.bmp,,,,
1,1.369,0,0,29,26,50,50,38.9487,1,maps/50mapAOR.bmp,,,,
1,239.02,0,0,686,420,1000,1000,804.361,1,maps/1000AOR_wObs.bmp,,,,
1,5.298,0,0,71,50,100,100,86.8389,1,maps/100map.bmp,,,,
1,318.051,0,0,726,473,1000,1000,866.49,1,maps/1000Geometric.bmp,,,,
1,1.548,0,0,29,42,50,50,51.0392,1,maps/cross50.bmp,,,,
1,0.734,0,0,48,16,50,50,50.5964,1,maps/50map.bmp,,,,
1,1.178,0,0,14,24,50,50,27.7849,1,maps/50mapAOR.bmp,,,,
1,248.098,0,0,151,833,1000,1000,846.575,1,maps/1000AOR_wObs.bmp,,,,
1,3.877,0,0,43,74,100,100,85.5862,1,maps/100map.bmp,,,,
1,239.153,0,0,10,822,1000,1000,822.061,1,maps/1000Geometric.bmp,,,,
1,1.282,0,0,28,9,50,50,29.4109,1,maps/cross50.bmp,,,,
1,0.731,0,0,39,13,50,50,41.1096,1,maps/50map.bmp,,,,
1,1.008,0,0,11,26,50,50,28.2312,1,maps/50mapAOR.bmp,,,,
1,259.833,0,0,837,327,1000,1000,898.609,1,maps/1000AOR_wObs.bmp,,,,
1,5.617,0,0,84,2,100,100,84.0238,1,maps/100map.bmp,,,,
1,293.899,0,0,236,849,1000,1000,881.191,1,maps/1000Geometric.bmp,,,,
1,1.327,0,0,47,30,50,50,55.7584,1,maps/cross50.bmp,,,,
1,0.76,0,0,31,40,50,50,50.6063,1,maps/50map.bmp,,,,
1,1.185,0,0,30,18,50,50,34.9857,1,maps/50mapAOR.bmp,,,,
1,247.947,0,0,90,925,1000,1000,929.368,1,maps/1000AOR_wObs.bmp,,,,
1,5.129,0,0,25,88,100,100,91.4822,1,maps/100map.bmp,,,,
1,377.175,0,0,858,33,1000,1000,858.634,1,maps/1000Geometric.bmp,,,,
1,1.306,0,0,45,48,50,50,65.7951,1,maps/cross50.bmp,,,,
1,0.746,0,0,34,33,50,50,47.3814,1,maps/50map.bmp,,,,
1,1.331,0,0,20,18,50,50,26.9072,1,maps/50mapAOR.bmp,,,,
1,261.271,0,0,948,361,1000,1000,1014.41,1,maps/1000AOR_wObs.bmp,,,,
1,4.312,0,0,58,43,100,100,72.2011,1,maps/100map.bmp,,,,
1,288.22,0,0,285,491,1000,1000,567.72,1,maps/1000Geometric.bmp,,,,
1,1.34,0,0,41,35,50,50,53.9073,1,maps/cross50.bmp,,,,
1,0.736,0,0,19,27,50,50,33.0151,1,maps/50map.bmp,,,,
1,0.957,0,0,33,15,50,50,36.2491,1,maps/50mapAOR.bmp,,,,
1,249.203,0,0,169,891,1000,1000,906.886,1,maps/1000AOR_wObs.bmp,,,,
1,4.655,0,0,14,93,100,100,94.0479,1,maps/100map.bmp,,,,
1,271.091,0,0,908,134,1000,1000,917.834,1,maps/1000Geometric.bmp,,,,
1,1.869,0,0,27,27,50,50,38.1838,1,maps/cross50.bmp,,,,
1,0.729,0,0,1,28,50,50,28.0179,1,maps/50map.bmp,,,,
1,1.19,0,0,22,23,50,50,31.8277,1,maps/50mapAOR.bmp,,,,
1,255.392,0,0,711,192,1000,1000,736.468,1,maps/1000AOR_wObs.bmp,,,,
1,5.628,0,0,87,25,100,100,90.5207,1,maps/100map.bmp,,,,
1,341.668,0,0,650,300,1000,1000,715.891,1,maps/1000Geometric.bmp,,,,
1,1.365,0,0,48,47,50,50,67.1789,1,maps/cross50.bmp,,,,
1,0.74,0,0,3,31,50,50,31.1448,1,maps/50map.bmp,,,,
1,1.178,0,0,20,19,50,50,27.5862,1,maps/50mapAOR.bmp,,,,
1,254.532,0,0,758,182,1000,1000,779.543,1,maps/1000AOR_wObs.bmp,,,,
1,5.469,0,0,78,18,100,100,80.05,1,maps/100map.bmp,,,,
1,263.642,0,0,992,740,1000,1000,1237.6,1,maps/1000Geometric.bmp,,,,
1,1.309,0,0,40,7,50,50,40.6079,1,maps/cross50.bmp,,,,
1,0.742,0,0,36,19,50,50,40.7063,1,maps/50map.bmp,,,,
1,1.13,0,0,24,29,50,50,37.6431,1,maps/50mapAOR.bmp,,,,
1,241.372,0,0,39,770,1000,1000,770.987,1,maps/1000AOR_wObs.bmp,,,,
1,5.277,0,0,94,8,100,100,94.3398,1,maps/100map.bmp,,,,
1,321.105,0,0,763,436,1000,1000,878.786,1,maps/1000Geometric.bmp,,,,
1,1.849,0,0,27,32,50,50,41.8688,1,maps/cross50.bmp,,,,
1,0.746,0,0,24,30,50,50,38.4187,1,maps/50map.bmp,,,,
1,1.197,0,0,33,33,50,50,46.669,1,maps/50mapAOR.bmp,,,,
1,261.097,0,0,705,773,1000,1000,1046.21,1,maps/1000AOR_wObs.bmp,,,,
1,3.517,0,0,55,57,100,100,79.2086,1,maps/100map.bmp,,,,
1,262.453,0,0,995,946,1000,1000,1372.93,1,maps/1000Geometric.bmp,,,,
1,1.328,0,0,48,22,50,50,52.8015,1,maps/cross50.bmp,,,,
1,0.735,0,0,26,9,50,50,27.5136,1,maps/50map.bmp,,,,
1,1.192,0,0,29,32,50,50,43.1856,1,maps/50mapAOR.bmp,,,,
1,238.802,0,0,712,626,1000,1000,948.061,1,maps/1000AOR_wObs.bmp,,,,
1,4.698,0,0,80,9,100,100,80.5047,1,maps/100map.bmp,,,,
1,296.142,0,0,478,659,1000,1000,814.104,1,maps/1000Geometric.bmp,,,,
1,1.36,0,0,12,35,50,50,37,1,maps/cross50.bmp,,,,
1,0.806,0,0,18,44,50,50,47.5395,1,maps/50map.bmp,,,,
1,1.345,0,0,20,15,50,50,25,1,maps/50mapAOR.bmp,,,,
1,240.991,0,0,844,680,1000,1000,1083.85,1,maps/1000AOR_wObs.bmp,,,,
1,4.357,0,0,61,51,100,100,79.511,1,maps/100map.bmp,,,,
1,263.983,0,0,898,827,1000,1000,1220.79,1,maps/1000Geometric.bmp,,,,
1,1.822,0,0,29,38,50,50,47.8017,1,maps/cross50.bmp,,,,
1,0.735,0,0,45,1,50,50,45.0111,1,maps/50map.bmp,,,,
1,0.946,0,0,35,36,50,50,50.2096,1,maps/50mapAOR.bmp,,,,
1,249.719,0,0,181,843,1000,1000,862.212,1,maps/1000AOR_wObs.bmp,,,,
1,4.313,0,0,46,78,100,100,90.5539,1,maps/100map.bmp,,,,
1,239.817,0,0,9,560,1000,1000,560.072,1,maps/1000Geometric.bmp,,,,
1,1.339,0,0,45,46,50,50,64.3506,1,maps/cross50.bmp,,,,
1,0.772,0,0,32,45,50,50,55.2178,1,maps/50map.bmp,,,,
1,1.228,0,0,10,36,50,50,37.3631,1,maps/50mapAOR.bmp,,,,
1,263.155,0,0,780,711,1000,1000,1055.42,1,maps/1000AOR_wObs.bmp,,,,
1,3.808,0,0,43,35,100,100,55.4437,1,maps/100map.bmp,,,,
1,297.403,0,0,594,708,1000,1000,924.175,1,maps/1000Geometric.bmp,,,,
1,1.454,0,0,42,13,50,50,43.9659,1,maps/cross50.bmp,,,,
1,0.987,0,0,42,30,50,50,51.614,1,maps/50map.bmp,,,,
1,0.732,0,0,24,25,50,50,34.6554,1,maps/50mapAOR.bmp,,,,
1,264.843,0,0,639,818,1000,1000,1038,1,maps/1000AOR_wObs.bmp,,,,
1,4.5,0,0,91,21,100,100,93.3916,1,maps/100map.bmp,,,,
1,291.208,0,0,161,774,1000,1000,790.568,1,maps/1000Geometric.bmp,,,,
1,1.309,0,0,35,1,50,50,35.0143,1,maps/cross50.bmp,,,,
1,0.733,0,0,28,16,50,50,32.249,1,maps/50map.bmp,,,,
1,1.008,0,0,19,29,50,50,34.6699,1,maps/50mapAOR.bmp,,,,
1,241.836,0,0,43,510,1000,1000,511.81,1,maps/1000AOR_wObs.bmp,,,,
