Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename
1,2.265,0,0,38,26,50,50,46.0435,8,maps/50mapAOR.bmp
1,1159.37,0,0,783,950,1000,1000,1231.09,8,maps/1000AOR_wObs.bmp
1,8.046,0,0,44,92,100,100,101.98,8,maps/100map.bmp
1,1231.78,0,0,877,962,1000,1000,1301.76,8,maps/1000Geometric.bmp
1,6.649,0,0,24,46,50,50,51.8845,8,maps/cross50.bmp
1,2.181,0,0,47,15,50,50,49.3356,8,maps/50map.bmp
1,2.276,0,0,21,34,50,50,39.9625,8,maps/50mapAOR.bmp
1,1204.29,0,0,949,720,1000,1000,1191.22,8,maps/1000AOR_wObs.bmp
1,8.998,0,0,88,95,100,100,129.495,8,maps/100map.bmp
1,1111.6,0,0,25,935,1000,1000,935.334,8,maps/1000Geometric.bmp
1,1.41,0,0,37,45,50,50,58.258,8,maps/cross50.bmp
1,14.289,0,0,26,24,50,50,35.3836,8,maps/50map.bmp
1,2.032,0,0,22,30,50,50,37.2022,8,maps/50mapAOR.bmp
1,750.831,0,0,652,364,1000,1000,746.726,8,maps/1000AOR_wObs.bmp
1,7.721,0,0,86,98,100,100,130.384,8,maps/100map.bmp
1,1866.2,0,0,991,758,1000,1000,1247.66,8,maps/1000Geometric.bmp
1,1.959,0,0,48,30,50,50,56.6039,8,maps/cross50.bmp
1,1.924,0,0,22,28,50,50,35.609,8,maps/50map.bmp
1,1.904,0,0,18,19,50,50,26.1725,8,maps/50mapAOR.bmp
1,1344.08,0,0,229,953,1000,1000,980.128,8,maps/1000AOR_wObs.bmp
1,10.638,0,0,34,89,100,100,95.2733,8,maps/100map.bmp
1,1130.02,0,0,823,991,1000,1000,1288.18,8,maps/1000Geometric.bmp
1,2.149,0,0,7,38,50,50,38.6394,8,maps/cross50.bmp
1,2.143,0,0,47,1,50,50,47.0106,8,maps/50map.bmp
1,2.144,0,0,9,26,50,50,27.5136,8,maps/50mapAOR.bmp
1,1175.09,0,0,48,527,1000,1000,529.181,8,maps/1000AOR_wObs.bmp
1,9.714,0,0,13,69,100,100,70.214,8,maps/100map.bmp
1,1176.41,0,0,247,534,1000,1000,588.358,8,maps/1000Geometric.bmp
1,3.223,0,0,11,36,50,50,37.6431,8,maps/cross50.bmp
1,1.811,0,0,35,10,50,50,36.4005,8,maps/50map.bmp
1,2.498,0,0,34,24,50,50,41.6173,8,maps/50mapAOR.bmp
1,1104.88,0,0,951,648,1000,1000,1150.78,8,maps/1000AOR_wObs.bmp
1,11.121,0,0,85,12,100,100,85.8429,8,maps/100map.bmp
1,1083.37,0,0,955,708,1000,1000,1188.82,8,maps/1000Geometric.bmp
1,2.303,0,0,13,30,50,50,32.6956,8,maps/cross50.bmp
1,2.346,0,0,17,43,50,50,46.2385,8,maps/50map.bmp
1,3.902,0,0,35,16,50,50,38.4838,8,maps/50mapAOR.bmp
1,1038.89,0,0,121,820,1000,1000,828.879,8,maps/1000AOR_wObs.bmp
1,10.63,0,0,49,11,100,100,50.2195,8,maps/100map.bmp
1,1021.86,0,0,38,949,1000,1000,949.76,8,maps/1000Geometric.bmp
1,1.865,0,0,34,6,50,50,34.5254,8,maps/cross50.bmp
1,1.88,0,0,22,48,50,50,52.8015,8,maps/50map.bmp
1,1.851,0,0,33,19,50,50,38.0789,8,maps/50mapAOR.bmp
1,1071.17,0,0,882,113,1000,1000,889.209,8,maps/1000AOR_wObs.bmp
1,22.006,0,0,6,50,100,100,50.3587,8,maps/100map.bmp
1,1226.92,0,0,156,922,1000,1000,935.104,8,maps/1000Geometric.bmp
1,10.272,0,0,32,42,50,50,52.8015,8,maps/cross50.bmp
1,2.868,0,0,17,45,50,50,48.1041,8,maps/50map.bmp
1,1.913,0,0,26,32,50,50,41.2311,8,maps/50mapAOR.bmp
1,1004.77,0,0,943,726,1000,1000,1190.09,8,maps/1000AOR_wObs.bmp
1,9.527,0,0,94,20,100,100,96.1041,8,maps/100map.bmp
1,1260.64,0,0,815,401,1000,1000,908.309,8,maps/1000Geometric.bmp
1,2.29,0,0,12,23,50,50,25.9422,8,maps/cross50.bmp
1,2.46,0,0,44,15,50,50,46.4866,8,maps/50map.bmp
1,2.343,0,0,17,40,50,50,43.4626,8,maps/50mapAOR.bmp
1,1055.43,0,0,588,287,1000,1000,654.303,8,maps/1000AOR_wObs.bmp
1,8.345,0,0,95,68,100,100,116.829,8,maps/100map.bmp
1,1293.86,0,0,573,251,1000,1000,625.564,8,maps/1000Geometric.bmp
1,6.203,0,0,42,5,50,50,42.2966,8,maps/cross50.bmp
1,3.271,0,0,33,48,50,50,58.2495,8,maps/50map.bmp
1,2.508,0,0,26,38,50,50,46.0435,8,maps/50mapAOR.bmp
1,1083.78,0,0,834,291,1000,1000,883.31,8,maps/1000AOR_wObs.bmp
1,182.343,0,0,7,71,100,100,71.3442,8,maps/100map.bmp
1,1659.29,0,0,451,560,1000,1000,719.028,8,maps/1000Geometric.bmp
1,3.784,0,0,27,39,50,50,47.4342,8,maps/cross50.bmp
1,3.929,0,0,40,37,50,50,54.4885,8,maps/50map.bmp
1,2.652,0,0,25,16,50,50,29.6816,8,maps/50mapAOR.bmp
1,1200.5,0,0,951,211,1000,1000,974.126,8,maps/1000AOR_wObs.bmp
1,36.441,0,0,5,69,100,100,69.1809,8,maps/100map.bmp
1,1193.43,0,0,32,771,1000,1000,771.664,8,maps/1000Geometric.bmp
1,3.211,0,0,4,44,50,50,44.1814,8,maps/cross50.bmp
1,3.093,0,0,19,34,50,50,38.9487,8,maps/50map.bmp
1,2.153,0,0,13,27,50,50,29.9666,8,maps/50mapAOR.bmp
1,1241.51,0,0,938,420,1000,1000,1027.74,8,maps/1000AOR_wObs.bmp
1,13.759,0,0,87,9,100,100,87.4643,8,maps/100map.bmp
1,909.02,0,0,71,626,1000,1000,630.013,8,maps/1000Geometric.bmp
1,3.438,0,0,11,48,50,50,49.2443,8,maps/cross50.bmp
1,2.825,0,0,37,12,50,50,38.8973,8,maps/50map.bmp
1,1.129,0,0,36,21,50,50,41.6773,8,maps/50mapAOR.bmp
1,980.859,0,0,949,109,1000,1000,955.239,8,maps/1000AOR_wObs.bmp
1,5.106,0,0,47,46,100,100,65.7647,8,maps/100map.bmp
1,1617.39,0,0,919,831,1000,1000,1239,8,maps/1000Geometric.bmp
1,25.516,0,0,42,22,50,50,47.4131,8,maps/cross50.bmp
1,12.851,0,0,45,31,50,50,54.6443,8,maps/50map.bmp
1,155.126,0,0,12,22,50,50,25.0599,8,maps/50mapAOR.bmp
1,1882.02,0,0,885,925,1000,1000,1280.18,8,maps/1000AOR_wObs.bmp
1,10.696,0,0,16,70,100,100,71.8053,8,maps/100map.bmp
1,1091.45,0,0,191,749,1000,1000,772.97,8,maps/1000Geometric.bmp
1,1.25,0,0,19,26,50,50,32.2025,8,maps/cross50.bmp
1,1.079,0,0,25,7,50,50,25.9615,8,maps/50map.bmp
1,11.461,0,0,31,27,50,50,41.1096,8,maps/50mapAOR.bmp
1,1318.39,0,0,445,938,1000,1000,1038.2,8,maps/1000AOR_wObs.bmp
1,12.054,0,0,55,7,100,100,55.4437,8,maps/100map.bmp
1,1162.72,0,0,719,260,1000,1000,764.566,8,maps/1000Geometric.bmp
1,2.906,0,0,23,14,50,50,26.9258,8,maps/cross50.bmp
1,6.146,0,0,28,27,50,50,38.8973,8,maps/50map.bmp
1,2.924,0,0,18,25,50,50,30.8058,8,maps/50mapAOR.bmp
1,1074.32,0,0,682,942,1000,1000,1162.97,8,maps/1000AOR_wObs.bmp
1,7.659,0,0,36,52,100,100,63.2456,8,maps/100map.bmp
1,1242.34,0,0,197,740,1000,1000,765.773,8,maps/1000Geometric.bmp
1,4.292,0,0,43,25,50,50,49.7393,8,maps/cross50.bmp
1,2.453,0,0,31,46,50,50,55.4707,8,maps/50map.bmp
1,1.927,0,0,22,33,50,50,39.6611,8,maps/50mapAOR.bmp
1,1106.45,0,0,96,740,1000,1000,746.201,8,maps/1000AOR_wObs.bmp
1,13.102,0,0,80,50,100,100,94.3398,8,maps/100map.bmp
1,1008.21,0,0,66,610,1000,1000,613.56,8,maps/1000Geometric.bmp
1,4.797,0,0,25,25,50,50,35.3553,8,maps/cross50.bmp
1,5.253,0,0,31,21,50,50,37.4433,8,maps/50map.bmp
1,2.42,0,0,38,14,50,50,40.4969,8,maps/50mapAOR.bmp
1,1080.32,0,0,340,947,1000,1000,1006.19,8,maps/1000AOR_wObs.bmp
1,9.423,0,0,97,13,100,100,97.8673,8,maps/100map.bmp
1,1456.53,0,0,807,4,1000,1000,807.01,8,maps/1000Geometric.bmp
1,2.496,0,0,40,5,50,50,40.3113,8,maps/cross50.bmp
1,2.816,0,0,8,41,50,50,41.7732,8,maps/50map.bmp
1,1.648,0,0,17,21,50,50,27.0185,8,maps/50mapAOR.bmp
1,1095.15,0,0,819,703,1000,1000,1079.34,8,maps/1000AOR_wObs.bmp
1,10.242,0,0,93,8,100,100,93.3435,8,maps/100map.bmp
1,1167.32,0,0,972,556,1000,1000,1119.79,8,maps/1000Geometric.bmp
1,3.437,0,0,44,25,50,50,50.6063,8,maps/cross50.bmp
1,6.031,0,0,19,32,50,50,37.2156,8,maps/50map.bmp
1,2.879,0,0,13,35,50,50,37.3363,8,maps/50mapAOR.bmp
1,1076.69,0,0,48,845,1000,1000,846.362,8,maps/1000AOR_wObs.bmp
1,12.392,0,0,85,4,100,100,85.0941,8,maps/100map.bmp
1,1201.71,0,0,758,147,1000,1000,772.122,8,maps/1000Geometric.bmp
1,2.682,0,0,40,26,50,50,47.7074,8,maps/cross50.bmp
1,6.152,0,0,32,6,50,50,32.5576,8,maps/50map.bmp
1,2.46,0,0,26,26,50,50,36.7696,8,maps/50mapAOR.bmp
1,1161.17,0,0,915,89,1000,1000,919.318,8,maps/1000AOR_wObs.bmp
1,8.664,0,0,58,60,100,100,83.4506,8,maps/100map.bmp
1,1109.65,0,0,904,895,1000,1000,1272.1,8,maps/1000Geometric.bmp
1,2.499,0,0,3,28,50,50,28.1603,8,maps/cross50.bmp
1,2.335,0,0,48,38,50,50,61.2209,8,maps/50map.bmp
1,2.199,0,0,35,18,50,50,39.3573,8,maps/50mapAOR.bmp
1,1152.44,0,0,930,904,1000,1000,1296.96,8,maps/1000AOR_wObs.bmp
1,9.391,0,0,70,46,100,100,83.7616,8,maps/100map.bmp
1,1166.78,0,0,997,476,1000,1000,1104.8,8,maps/1000Geometric.bmp
1,2.205,0,0,46,32,50,50,56.0357,8,maps/cross50.bmp
1,2.027,0,0,37,31,50,50,48.2701,8,maps/50map.bmp
1,2.282,0,0,19,26,50,50,32.2025,8,maps/50mapAOR.bmp
1,1516.83,0,0,720,203,1000,1000,748.07,8,maps/1000AOR_wObs.bmp
1,6.949,0,0,54,9,100,100,54.7449,8,maps/100map.bmp
1,1026.49,0,0,522,663,1000,1000,843.832,8,maps/1000Geometric.bmp
1,10.636,0,0,30,26,50,50,39.6989,8,maps/cross50.bmp
1,3.962,0,0,20,23,50,50,30.4795,8,maps/50map.bmp
1,5.084,0,0,21,27,50,50,34.2053,8,maps/50mapAOR.bmp
1,1084.45,0,0,830,246,1000,1000,865.688,8,maps/1000AOR_wObs.bmp
1,7.118,0,0,29,78,100,100,83.2166,8,maps/100map.bmp
1,1349.42,0,0,575,360,1000,1000,678.399,8,maps/1000Geometric.bmp
1,2.8,0,0,27,29,50,50,39.6232,8,maps/cross50.bmp
1,1.872,0,0,39,45,50,50,59.5483,8,maps/50map.bmp
1,2.03,0,0,37,14,50,50,39.5601,8,maps/50mapAOR.bmp
1,1078.17,0,0,660,114,1000,1000,669.773,8,maps/1000AOR_wObs.bmp
1,13.108,0,0,69,1,100,100,69.0072,8,maps/100map.bmp
1,1155.83,0,0,369,389,1000,1000,536.173,8,maps/1000Geometric.bmp
1,1.466,0,0,41,32,50,50,52.0096,8,maps/cross50.bmp
1,2.799,0,0,7,34,50,50,34.7131,8,maps/50map.bmp
1,2.181,0,0,12,34,50,50,36.0555,8,maps/50mapAOR.bmp
1,1024.66,0,0,853,209,1000,1000,878.231,8,maps/1000AOR_wObs.bmp
1,8.963,0,0,78,24,100,100,81.6088,8,maps/100map.bmp
1,1095.1,0,0,33,536,1000,1000,537.015,8,maps/1000Geometric.bmp
1,3.813,0,0,10,28,50,50,29.7321,8,maps/cross50.bmp
1,1.798,0,0,37,6,50,50,37.4833,8,maps/50map.bmp
1,1.743,0,0,25,32,50,50,40.6079,8,maps/50mapAOR.bmp
1,1100.2,0,0,807,228,1000,1000,838.59,8,maps/1000AOR_wObs.bmp
1,12.573,0,0,48,21,100,100,52.3927,8,maps/100map.bmp
1,1186.69,0,0,420,434,1000,1000,603.95,8,maps/1000Geometric.bmp
1,2.901,0,0,35,5,50,50,35.3553,8,maps/cross50.bmp
1,2.283,0,0,14,38,50,50,40.4969,8,maps/50map.bmp
1,2.433,0,0,24,16,50,50,28.8444,8,maps/50mapAOR.bmp
1,1099.3,0,0,40,852,1000,1000,852.938,8,maps/1000AOR_wObs.bmp
1,9.301,0,0,46,24,100,100,51.8845,8,maps/100map.bmp
1,1303.74,0,0,528,783,1000,1000,944.39,8,maps/1000Geometric.bmp
1,2.484,0,0,18,38,50,50,42.0476,8,maps/cross50.bmp
1,2.209,0,0,35,30,50,50,46.0977,8,maps/50map.bmp
1,2.179,0,0,34,28,50,50,44.0454,8,maps/50mapAOR.bmp
1,1080.9,0,0,713,557,1000,1000,904.775,8,maps/1000AOR_wObs.bmp
1,19.106,0,0,75,62,100,100,97.3088,8,maps/100map.bmp
1,1100.49,0,0,989,63,1000,1000,991.005,8,maps/1000Geometric.bmp
1,2.914,0,0,48,28,50,50,55.5698,8,maps/cross50.bmp
1,2.818,0,0,39,10,50,50,40.2616,8,maps/50map.bmp
1,3.038,0,0,25,39,50,50,46.3249,8,maps/50mapAOR.bmp
1,1137.97,0,0,795,658,1000,1000,1031.98,8,maps/1000AOR_wObs.bmp
1,9.797,0,0,92,18,100,100,93.7443,8,maps/100map.bmp
1,1159.24,0,0,670,993,1000,1000,1197.89,8,maps/1000Geometric.bmp
1,1.785,0,0,6,34,50,50,34.5254,8,maps/cross50.bmp
1,2.063,0,0,39,31,50,50,49.8197,8,maps/50map.bmp
1,3.471,0,0,37,12,50,50,38.8973,8,maps/50mapAOR.bmp
1,1004.3,0,0,917,610,1000,1000,1101.36,8,maps/1000AOR_wObs.bmp
1,11.552,0,0,97,44,100,100,106.513,8,maps/100map.bmp
1,1255.28,0,0,925,951,1000,1000,1326.66,8,maps/1000Geometric.bmp
1,10.061,0,0,47,22,50,50,51.8941,8,maps/cross50.bmp
1,2.129,0,0,41,19,50,50,45.1885,8,maps/50map.bmp
1,2.171,0,0,26,17,50,50,31.0644,8,maps/50mapAOR.bmp
1,1278.15,0,0,697,851,1000,1000,1100,8,maps/1000AOR_wObs.bmp
1,16.578,0,0,36,36,100,100,50.9117,8,maps/100map.bmp
1,1161.4,0,0,959,182,1000,1000,976.117,8,maps/1000Geometric.bmp
1,6.847,0,0,14,30,50,50,33.1059,8,maps/cross50.bmp
1,1.98,0,0,20,27,50,50,33.6006,8,maps/50map.bmp
1,3.286,0,0,24,33,50,50,40.8044,8,maps/50mapAOR.bmp
1,1114.18,0,0,814,645,1000,1000,1038.57,8,maps/1000AOR_wObs.bmp
1,9.756,0,0,4,61,100,100,61.131,8,maps/100map.bmp
1,1174.38,0,0,968,708,1000,1000,1199.29,8,maps/1000Geometric.bmp
1,7.198,0,0,17,36,50,50,39.8121,8,maps/cross50.bmp
1,1.13,0,0,6,26,50,50,26.6833,8,maps/50map.bmp
1,8.237,0,0,28,20,50,50,34.4093,8,maps/50mapAOR.bmp
1,891.376,0,0,712,890,1000,1000,1139.76,8,maps/1000AOR_wObs.bmp
1,4.633,0,0,95,39,100,100,102.694,8,maps/100map.bmp
1,1512.75,0,0,996,471,1000,1000,1101.75,8,maps/1000Geometric.bmp
1,48.257,0,0,8,24,50,50,25.2982,8,maps/cross50.bmp
1,10.703,0,0,42,30,50,50,51.614,8,maps/50map.bmp
1,158.312,0,0,11,31,50,50,32.8938,8,maps/50mapAOR.bmp
1,1749.44,0,0,718,183,1000,1000,740.954,8,maps/1000AOR_wObs.bmp
1,92.457,0,0,46,44,100,100,63.6553,8,maps/100map.bmp
1,1080.41,0,0,532,109,1000,1000,543.052,8,maps/1000Geometric.bmp
1,22.307,0,0,41,4,50,50,41.1947,8,maps/cross50.bmp
1,6.973,0,0,34,36,50,50,49.5177,8,maps/50map.bmp
1,42.599,0,0,15,38,50,50,40.8534,8,maps/50mapAOR.bmp
1,1787.52,0,0,625,828,1000,1000,1037.4,8,maps/1000AOR_wObs.bmp
1,10.366,0,0,69,7,100,100,69.3542,8,maps/100map.bmp
1,1272.5,0,0,291,853,1000,1000,901.271,8,maps/1000Geometric.bmp
1,1.91,0,0,2,38,50,50,38.0526,8,maps/cross50.bmp
1,3.171,0,0,41,4,50,50,41.1947,8,maps/50map.bmp
1,1.967,0,0,29,40,50,50,49.4065,8,maps/50mapAOR.bmp
1,1121.93,0,0,936,866,1000,1000,1275.17,8,maps/1000AOR_wObs.bmp
1,12.173,0,0,88,58,100,100,105.394,8,maps/100map.bmp
1,1156.38,0,0,673,987,1000,1000,1194.61,8,maps/1000Geometric.bmp
1,2.722,0,0,30,49,50,50,57.4543,8,maps/cross50.bmp
1,3.29,0,0,13,22,50,50,25.5539,8,maps/50map.bmp
1,2.16,0,0,16,34,50,50,37.5766,8,maps/50mapAOR.bmp
1,1087.35,0,0,705,715,1000,1000,1004.12,8,maps/1000AOR_wObs.bmp
1,8.858,0,0,46,35,100,100,57.8014,8,maps/100map.bmp
1,1138.57,0,0,930,841,1000,1000,1253.87,8,maps/1000Geometric.bmp
1,2.347,0,0,44,12,50,50,45.607,8,maps/cross50.bmp
1,2.008,0,0,26,44,50,50,51.1077,8,maps/50map.bmp
1,1.486,0,0,24,17,50,50,29.4109,8,maps/50mapAOR.bmp
1,1096.29,0,0,824,198,1000,1000,847.455,8,maps/1000AOR_wObs.bmp
1,8.674,0,0,58,38,100,100,69.3397,8,maps/100map.bmp
1,1396.24,0,0,667,249,1000,1000,711.962,8,maps/1000Geometric.bmp
1,2.718,0,0,17,49,50,50,51.8652,8,maps/cross50.bmp
1,2.172,0,0,45,19,50,50,48.8467,8,maps/50map.bmp
1,2.211,0,0,11,26,50,50,28.2312,8,maps/50mapAOR.bmp
1,1154.32,0,0,797,91,1000,1000,802.178,8,maps/1000AOR_wObs.bmp
1,8.345,0,0,3,81,100,100,81.0555,8,maps/100map.bmp
1,1141.9,0,0,992,140,1000,1000,1001.83,8,maps/1000Geometric.bmp
1,1.667,0,0,13,43,50,50,44.9222,8,maps/cross50.bmp
1,2.242,0,0,48,22,50,50,52.8015,8,maps/50map.bmp
1,1.968,0,0,33,22,50,50,39.6611,8,maps/50mapAOR.bmp
1,1245.48,0,0,674,373,1000,1000,770.328,8,maps/1000AOR_wObs.bmp
1,7.638,0,0,69,21,100,100,72.1249,8,maps/100map.bmp
1,1070.05,0,0,10,726,1000,1000,726.069,8,maps/1000Geometric.bmp
1,2.423,0,0,47,8,50,50,47.676,8,maps/cross50.bmp
1,2.277,0,0,39,30,50,50,49.2037,8,maps/50map.bmp
1,2.26,0,0,16,28,50,50,32.249,8,maps/50mapAOR.bmp
1,1166.9,0,0,822,221,1000,1000,851.19,8,maps/1000AOR_wObs.bmp
1,10.451,0,0,90,88,100,100,125.873,8,maps/100map.bmp
1,1212.84,0,0,202,723,1000,1000,750.688,8,maps/1000Geometric.bmp
1,6.258,0,0,23,37,50,50,43.566,8,maps/cross50.bmp
1,2.334,0,0,44,24,50,50,50.1199,8,maps/50map.bmp
1,1.961,0,0,13,30,50,50,32.6956,8,maps/50mapAOR.bmp
1,1109.42,0,0,950,743,1000,1000,1206.05,8,maps/1000AOR_wObs.bmp
1,6.05,0,0,37,37,100,100,52.3259,8,maps/100map.bmp
1,1131.35,0,0,461,781,1000,1000,906.908,8,maps/1000Geometric.bmp
1,1.657,0,0,40,32,50,50,51.225,8,maps/cross50.bmp
1,1.291,0,0,41,31,50,50,51.4004,8,maps/50map.bmp
1,3.027,0,0,21,24,50,50,31.8904,8,maps/50mapAOR.bmp
1,1765.32,0,0,67,847,1000,1000,849.646,8,maps/1000AOR_wObs.bmp
1,10.142,0,0,60,53,100,100,80.0562,8,maps/100map.bmp
1,1261.84,0,0,267,544,1000,1000,605.991,8,maps/1000Geometric.bmp
1,2.058,0,0,44,30,50,50,53.2541,8,maps/cross50.bmp
1,5.468,0,0,47,14,50,50,49.0408,8,maps/50map.bmp
1,2.489,0,0,26,23,50,50,34.7131,8,maps/50mapAOR.bmp
1,1215.6,0,0,947,354,1000,1000,1011,8,maps/1000AOR_wObs.bmp
1,8.414,0,0,92,98,100,100,134.417,8,maps/100map.bmp
1,1190.84,0,0,339,689,1000,1000,767.882,8,maps/1000Geometric.bmp
1,2.32,0,0,8,37,50,50,37.855,8,maps/cross50.bmp
1,2.09,0,0,29,24,50,50,37.6431,8,maps/50map.bmp
1,1.948,0,0,27,23,50,50,35.4683,8,maps/50mapAOR.bmp
1,1115.62,0,0,708,794,1000,1000,1063.81,8,maps/1000AOR_wObs.bmp
1,5.983,0,0,52,91,100,100,104.809,8,maps/100map.bmp
1,1144,0,0,905,852,1000,1000,1242.95,8,maps/1000Geometric.bmp
1,2.461,0,0,25,23,50,50,33.9706,8,maps/cross50.bmp
1,4.381,0,0,7,32,50,50,32.7567,8,maps/50map.bmp
1,1.975,0,0,30,16,50,50,34,8,maps/50mapAOR.bmp
1,1090.73,0,0,717,715,1000,1000,1012.58,8,maps/1000AOR_wObs.bmp
1,8.757,0,0,46,60,100,100,75.6042,8,maps/100map.bmp
1,1199.96,0,0,381,402,1000,1000,553.864,8,maps/1000Geometric.bmp
1,3.57,0,0,33,35,50,50,48.1041,8,maps/cross50.bmp
1,2.486,0,0,44,37,50,50,57.4891,8,maps/50map.bmp
1,3.861,0,0,22,18,50,50,28.4253,8,maps/50mapAOR.bmp
1,1111.16,0,0,721,91,1000,1000,726.72,8,maps/1000AOR_wObs.bmp
1,9.755,0,0,25,53,100,100,58.6003,8,maps/100map.bmp
1,1176.78,0,0,808,131,1000,1000,818.551,8,maps/1000Geometric.bmp
1,6.929,0,0,45,21,50,50,49.6588,8,maps/cross50.bmp
1,3.99,0,0,18,44,50,50,47.5395,8,maps/50map.bmp
1,2.134,0,0,36,28,50,50,45.607,8,maps/50mapAOR.bmp
1,1133.38,0,0,925,641,1000,1000,1125.39,8,maps/1000AOR_wObs.bmp
1,10.103,0,0,26,90,100,100,93.6803,8,maps/100map.bmp
1,1313.15,0,0,234,514,1000,1000,564.758,8,maps/1000Geometric.bmp
1,2.049,0,0,13,34,50,50,36.4005,8,maps/cross50.bmp
1,2.846,0,0,48,12,50,50,49.4773,8,maps/50map.bmp
1,2.201,0,0,34,23,50,50,41.0488,8,maps/50mapAOR.bmp
1,1173.6,0,0,638,878,1000,1000,1085.32,8,maps/1000AOR_wObs.bmp
1,10.942,0,0,93,17,100,100,94.541,8,maps/100map.bmp
1,1205.28,0,0,184,703,1000,1000,726.681,8,maps/1000Geometric.bmp
1,2.393,0,0,22,18,50,50,28.4253,8,maps/cross50.bmp
1,2.176,0,0,37,22,50,50,43.0465,8,maps/50map.bmp
1,1.967,0,0,35,24,50,50,42.4382,8,maps/50mapAOR.bmp
1,1125.13,0,0,907,143,1000,1000,918.204,8,maps/1000AOR_wObs.bmp
1,10.473,0,0,53,87,100,100,101.872,8,maps/100map.bmp
1,1112.44,0,0,262,552,1000,1000,611.022,8,maps/1000Geometric.bmp
1,2.103,0,0,37,25,50,50,44.6542,8,maps/cross50.bmp
1,2.049,0,0,12,35,50,50,37,8,maps/50map.bmp
1,2.809,0,0,35,22,50,50,41.3401,8,maps/50mapAOR.bmp
1,936.067,0,0,933,267,1000,1000,970.452,8,maps/1000AOR_wObs.bmp
1,8.765,0,0,26,58,100,100,63.561,8,maps/100map.bmp
1,1384.16,0,0,678,239,1000,1000,718.892,8,maps/1000Geometric.bmp
1,3.597,0,0,48,40,50,50,62.482,8,maps/cross50.bmp
1,2.929,0,0,33,35,50,50,48.1041,8,maps/50map.bmp
1,3.405,0,0,22,28,50,50,35.609,8,maps/50mapAOR.bmp
1,1138.41,0,0,653,88,1000,1000,658.903,8,maps/1000AOR_wObs.bmp
1,9.987,0,0,31,95,100,100,99.93,8,maps/100map.bmp
1,1116.63,0,0,13,954,1000,1000,954.089,8,maps/1000Geometric.bmp
1,2.546,0,0,25,45,50,50,51.4782,8,maps/cross50.bmp
1,3.115,0,0,11,33,50,50,34.7851,8,maps/50map.bmp
1,3.818,0,0,15,40,50,50,42.72,8,maps/50mapAOR.bmp
1,1026.84,0,0,809,703,1000,1000,1071.77,8,maps/1000AOR_wObs.bmp
1,18.336,0,0,70,24,100,100,74,8,maps/100map.bmp
1,1094.4,0,0,992,603,1000,1000,1160.89,8,maps/1000Geometric.bmp
1,2.807,0,0,47,8,50,50,47.676,8,maps/cross50.bmp
1,14.588,0,0,13,44,50,50,45.8803,8,maps/50map.bmp
1,38.902,0,0,36,25,50,50,43.8292,8,maps/50mapAOR.bmp
1,1839.18,0,0,935,892,1000,1000,1292.24,8,maps/1000AOR_wObs.bmp
1,5.681,0,0,77,39,100,100,86.3134,8,maps/100map.bmp
1,1559.92,0,0,944,683,1000,1000,1165.17,8,maps/1000Geometric.bmp
1,2.561,0,0,23,35,50,50,41.8808,8,maps/cross50.bmp
1,1.312,0,0,44,25,50,50,50.6063,8,maps/50map.bmp
1,2.33,0,0,21,36,50,50,41.6773,8,maps/50mapAOR.bmp
1,1144.03,0,0,39,639,1000,1000,640.189,8,maps/1000AOR_wObs.bmp
1,7.868,0,0,13,92,100,100,92.9139,8,maps/100map.bmp
1,784.359,0,0,563,766,1000,1000,950.645,8,maps/1000Geometric.bmp
1,4.154,0,0,35,48,50,50,59.4054,8,maps/cross50.bmp
1,2.608,0,0,43,33,50,50,54.2033,8,maps/50map.bmp
1,7.908,0,0,14,40,50,50,42.3792,8,maps/50mapAOR.bmp
1,1391.84,0,0,935,255,1000,1000,969.149,8,maps/1000AOR_wObs.bmp
1,13.464,0,0,34,67,100,100,75.1332,8,maps/100map.bmp
1,1132.83,0,0,669,119,1000,1000,679.501,8,maps/1000Geometric.bmp
1,2.212,0,0,48,15,50,50,50.2892,8,maps/cross50.bmp
1,2.309,0,0,22,44,50,50,49.1935,8,maps/50map.bmp
1,2.548,0,0,15,31,50,50,34.4384,8,maps/50mapAOR.bmp
1,1092.35,0,0,868,929,1000,1000,1271.4,8,maps/1000AOR_wObs.bmp
1,4.253,0,0,53,91,100,100,105.309,8,maps/100map.bmp
1,1085.95,0,0,794,958,1000,1000,1244.27,8,maps/1000Geometric.bmp
1,2.489,0,0,20,18,50,50,26.9072,8,maps/cross50.bmp
1,2.369,0,0,27,4,50,50,27.2947,8,maps/50map.bmp
1,2.672,0,0,29,39,50,50,48.6004,8,maps/50mapAOR.bmp
1,1137.79,0,0,39,779,1000,1000,779.976,8,maps/1000AOR_wObs.bmp
1,19.791,0,0,61,4,100,100,61.131,8,maps/100map.bmp
1,1234.55,0,0,412,604,1000,1000,731.136,8,maps/1000Geometric.bmp
1,2.27,0,0,46,38,50,50,59.6657,8,maps/cross50.bmp
1,3.335,0,0,30,47,50,50,55.7584,8,maps/50map.bmp
1,2.758,0,0,31,19,50,50,36.3593,8,maps/50mapAOR.bmp
1,1221.92,0,0,912,316,1000,1000,965.194,8,maps/1000AOR_wObs.bmp
1,15.199,0,0,71,75,100,100,103.276,8,maps/100map.bmp
